EC,kcat VALUE,ORGANISM,log10_kcat,UNIPROT_list,reaction_IDs,PMID,BiGG acc,BiGG ID
2.4.1.321,306,Neurospora crassa,2.48572142648158,['Q7S0S2'],11552,24055472.0,0.9432739059967585,MANPGH
2.4.1.321,306,Neurospora crassa,2.48572142648158,['Q7S0S2'],11553,24055472.0,0.9432739059967585,MANPGH
2.4.1.323,0.325,Catharanthus roseus,-0.4881166390211256,['U3U992'],11568,24104568.0,0.8718861209964412,TRE6PS
2.4.1.323,0.13,Catharanthus roseus,-0.8860566476931632,['U3U992'],11568,24104568.0,0.8718861209964412,TRE6PS
2.4.1.324,0.0355,Catharanthus roseus,-1.449771646944906,['F8WLS6'],11569,24104568.0,0.87322695035461,TRE6PS
2.4.1.324,0.13,Gardenia jasminoides,-0.8860566476931632,['F8WKW5'],11570,21799001.0,0.87322695035461,TRE6PS
2.4.1.324,0.032,Catharanthus roseus,-1.494850021680094,['F8WLS6'],11569,24104568.0,0.87322695035461,TRE6PS
2.4.1.324,0.16,Gardenia jasminoides,-0.7958800173440752,['F8WKW5'],11570,21799001.0,0.87322695035461,TRE6PS
2.4.1.326,0.003,Streptomyces galilaeus,-2.5228787452803374,,11574,15911373.0,0.7587849910661107,Spt3AdT
2.4.1.326,0.004,Streptomyces galilaeus,-2.3979400086720375,,11574,15911373.0,0.7587849910661107,Spt3AdT
2.4.1.326,0.0083,Streptomyces galilaeus,-2.0809219076239263,,11577,17685523.0,0.7587849910661107,Spt3AdT
2.4.1.326,0.0083,Streptomyces galilaeus,-2.0809219076239263,,11578,17685523.0,0.7587849910661107,Spt3AdT
2.4.1.326,0.16,Streptomyces galilaeus,-0.7958800173440752,,11577,17685523.0,0.7587849910661107,Spt3AdT
2.4.1.326,0.16,Streptomyces galilaeus,-0.7958800173440752,,11578,17685523.0,0.7587849910661107,Spt3AdT
2.4.1.327,0.035,Streptomyces galilaeus,-1.4559319556497243,,11585,15078101.0,0.7541753653444676,FEENTERR1_r
2.4.1.327,1.09,Streptomyces galilaeus,0.037426497940623665,,11585,15078101.0,0.7541753653444676,FEENTERR1_r
2.4.1.329,14.4,Thermoanaerobacterium thermosaccharolyticum,1.1583624920952498,['D9TT09'],11586,24599311.0,0.9036827195467422,TRE6PH_r
2.4.1.329,14.4,Thermoanaerobacterium thermosaccharolyticum,1.1583624920952498,['D9TT09'],11587,24599311.0,0.890840652446675,SPP_r
2.4.1.329,16.9,Thermoanaerobacterium thermosaccharolyticum,1.2278867046136734,['D9TT09'],11586,24599311.0,0.9036827195467422,TRE6PH_r
2.4.1.329,24.2,Thermoanaerobacterium thermosaccharolyticum,1.3838153659804313,['D9TT09'],11587,24599311.0,0.890840652446675,SPP_r
2.4.1.329,59.3,Thermoanaerobacterium thermosaccharolyticum,1.7730546933642626,['D9TT09'],11589,24599311.0,0.8842257597684515,TRE6PH
2.4.1.329,59.3,Thermoanaerobacterium thermosaccharolyticum,1.7730546933642626,['D9TT09'],11590,24599311.0,0.890840652446675,SPP
2.4.1.329,66.2,Thermoanaerobacterium thermosaccharolyticum,1.8208579894397,['D9TT09'],11589,24599311.0,0.8842257597684515,TRE6PH
2.4.1.329,82.6,Thermoanaerobacterium thermosaccharolyticum,1.9169800473203822,['D9TT09'],11590,24599311.0,0.890840652446675,SPP
2.4.1.330,0.036,Gardenia jasminoides,-1.4436974992327127,['F8WKW8'],11593,22569263.0,0.8996569468267581,UDPG4E
2.4.1.330,0.071,Gardenia jasminoides,-1.1487416512809248,['F8WKW8'],11594,22569263.0,0.8791451731761238,UHGADA_r
2.4.1.332,95,[Bacillus] selenitireducens,1.9777236052888478,['D6XZ22'],11595,24466148.0,0.9522900763358778,PGMT_r
2.4.1.332,180,[Bacillus] selenitireducens,2.255272505103306,['D6XZ22'],11596,24466148.0,0.9522900763358778,PGMT
2.4.1.332,163,[Bacillus] selenitireducens,2.2121876044039577,['D6XZ22'],11596,24466148.0,0.9522900763358778,PGMT
2.4.1.333,19,Listeria innocua,1.2787536009528289,['Q92AT0'],11600,24647662.0,0.980188679245283,AMALT1
2.4.1.333,19,Listeria innocua,1.2787536009528289,['Q92AT0'],11601,24647662.0,0.9707317073170731,MLTG1
2.4.1.333,19,Listeria innocua,1.2787536009528289,['Q92AT0'],11602,24647662.0,0.9707317073170731,MLTG1
2.4.1.333,110,Listeria innocua,2.041392685158225,['Q92AT0'],11600,24647662.0,0.980188679245283,AMALT1
2.4.1.333,110,Listeria innocua,2.041392685158225,['Q92AT0'],11601,24647662.0,0.9707317073170731,MLTG1
2.4.1.333,110,Listeria innocua,2.041392685158225,['Q92AT0'],11602,24647662.0,0.9707317073170731,MLTG1
2.4.1.333,43,Listeria innocua,1.6334684555795864,['Q92AT0'],11600,24647662.0,0.980188679245283,AMALT1
2.4.1.333,43,Listeria innocua,1.6334684555795864,['Q92AT0'],11603,24647662.0,0.9707317073170731,MLTG1_r
2.4.1.333,97,Listeria innocua,1.9867717342662448,['Q92AT0'],11603,24647662.0,0.9707317073170731,MLTG1_r
2.4.1.334,11,Lachnoclostridium phytofermentans,1.0413926851582251,['A9KSL6'],11607,0.0,0.980188679245283,AMALT1
2.4.1.334,11,Lachnoclostridium phytofermentans,1.0413926851582251,['A9KSL6'],11608,0.0,0.9707317073170731,MLTG1
2.4.1.334,17,Lachnoclostridium phytofermentans,1.2304489213782739,['A9KSL6'],11607,0.0,0.980188679245283,AMALT1
2.4.1.334,17,Lachnoclostridium phytofermentans,1.2304489213782739,['A9KSL6'],11608,0.0,0.9707317073170731,MLTG1
2.4.1.334,8.7,Lachnoclostridium phytofermentans,0.9395192526186185,['A9KSL6'],11609,0.0,0.9707317073170731,MLTG1_r
2.4.1.334,5.1,Lachnoclostridium phytofermentans,0.7075701760979364,['A9KSL6'],11609,0.0,0.9707317073170731,MLTG1_r
2.4.1.339,33,Listeria innocua,1.5185139398778875,['Q92DF6'],11614,26632508.0,0.9707317073170731,MLTG1_r
2.4.1.339,33,Listeria innocua,1.5185139398778875,['Q92DF6'],11617,26632508.0,0.9217791411042945,TRE6PH_r
2.4.1.339,31,Listeria innocua,1.4913616938342726,['Q92DF6'],11617,26632508.0,0.9217791411042945,TRE6PH_r
2.4.1.34,0.00217,Staphylococcus aureus,-2.6635402661514704,,11618,11470430.0,0.9106796116504854,TRE6PS
2.4.1.34,0.0433,Staphylococcus aureus,-1.3635121036466347,,11618,11470430.0,0.9106796116504854,TRE6PS
2.4.1.34,0.55,Staphylococcus aureus,-0.2596373105057561,,11618,11470430.0,0.9106796116504854,TRE6PS
2.4.1.34,0.717,Staphylococcus aureus,-0.1444808443321999,,11618,11470430.0,0.9106796116504854,TRE6PS
2.4.1.342,15.4,Mycobacterium tuberculosis,1.187520720836463,['P9WMZ1'],11630,27513637.0,0.9883408071748879,GGPS
2.4.1.342,19.8,Mycobacterium tuberculosis,1.2966651902615312,['P9WMZ1'],11630,27513637.0,0.9883408071748879,GGPS
2.4.1.342,20,Mycobacterium tuberculosis,1.3010299956639813,['P9WMZ1'],11630,27513637.0,0.9883408071748879,GGPS
2.4.1.342,29.2,Mycobacterium tuberculosis,1.4653828514484182,['P9WMZ1'],11630,27513637.0,0.9883408071748879,GGPS
2.4.1.342,39,Mycobacterium tuberculosis,1.591064607026499,['P9WMZ1'],11630,27513637.0,0.9883408071748879,GGPS
2.4.1.342,80.6,Mycobacterium tuberculosis,1.9063350418050906,['P9WMZ1'],11630,27513637.0,0.9883408071748879,GGPS
2.4.1.342,97.9,Mycobacterium tuberculosis,1.990782691803138,['P9WMZ1'],11630,27513637.0,0.9883408071748879,GGPS
2.4.1.352,0.83,Meiothermus silvanus,-0.08092190762392612,['D7BAR0'],11631,28754708.0,0.8568486096807415,UGLCURPpp
2.4.1.352,96,Meiothermus silvanus,1.9822712330395684,['D7BAR0'],11632,28754708.0,0.8568486096807415,UGLCURPpp_r
2.4.1.352,128,Meiothermus silvanus,2.1072099696478683,['D7BAR0'],11632,28754708.0,0.8568486096807415,UGLCURPpp_r
2.4.1.352,0.98,Meiothermus silvanus,-0.00877392430750515,['D7BAR0'],11631,28754708.0,0.8568486096807415,UGLCURPpp
2.4.1.357,14.57,Malus domestica,1.1634595517699902,['D3UAG5'],11634,27731384.0,0.9402730375426621,GGPS
2.4.1.357,14.57,Malus domestica,1.1634595517699902,['D3UAG5'],11635,27731384.0,0.8818040435458787,MALTTRabcpp
2.4.1.357,58.67,Malus domestica,1.7684160882163316,['D3UAG5'],11634,27731384.0,0.9402730375426621,GGPS
2.4.1.357,58.67,Malus domestica,1.7684160882163316,['D3UAG5'],11635,27731384.0,0.8818040435458787,MALTTRabcpp
2.4.1.357,4.35,Malus domestica,0.6384892569546373,['D3UAG5'],11637,27731384.0,0.8942042318307267,TRE6PS
2.4.1.357,5.65,Malus domestica,0.7520484478194386,['D3UAG5'],11638,27731384.0,0.8116169544740973,UDPG4E
2.4.1.357,3.24,Malus domestica,0.5105450102066121,['D3UAG5'],11639,27731384.0,0.7926829268292683,AP4AS_r
2.4.1.357,2.95,Malus domestica,0.46982201597816303,['D3UAG5'],11634,27731384.0,0.9402730375426621,GGPS
2.4.1.357,2.95,Malus domestica,0.46982201597816303,['D3UAG5'],11640,27731384.0,0.9086715867158671,TRE6PS
2.4.1.357,9.87,Malus domestica,0.9943171526696367,['D3UAG5'],11634,27731384.0,0.9402730375426621,GGPS
2.4.1.357,9.87,Malus domestica,0.9943171526696367,['D3UAG5'],11640,27731384.0,0.9086715867158671,TRE6PS
2.4.1.357,6.18,Malus domestica,0.7909884750888159,['D3UAG5'],11635,27731384.0,0.8818040435458787,MALTTRabcpp
2.4.1.357,6.18,Malus domestica,0.7909884750888159,['D3UAG5'],11636,27731384.0,0.8477198697068404,UDPG4E
2.4.1.357,6.18,Malus domestica,0.7909884750888159,['D3UAG5'],11641,27731384.0,0.8477198697068404,UDPG4E
2.4.1.357,7.41,Malus domestica,0.8698182079793282,['D3UAG5'],11635,27731384.0,0.8818040435458787,MALTTRabcpp
2.4.1.357,7.41,Malus domestica,0.8698182079793282,['D3UAG5'],11636,27731384.0,0.8477198697068404,UDPG4E
2.4.1.357,7.41,Malus domestica,0.8698182079793282,['D3UAG5'],11641,27731384.0,0.8477198697068404,UDPG4E
2.4.1.357,26.19,Malus domestica,1.4181354984252321,['D3UAG5'],11636,27731384.0,0.8477198697068404,UDPG4E
2.4.1.357,21.33,Malus domestica,1.3289908554494287,['D3UAG5'],11637,27731384.0,0.8942042318307267,TRE6PS
2.4.1.357,21.33,Malus domestica,1.3289908554494287,['D3UAG5'],11638,27731384.0,0.8116169544740973,UDPG4E
2.4.1.357,21.33,Malus domestica,1.3289908554494287,['D3UAG5'],11639,27731384.0,0.7926829268292683,AP4AS_r
2.4.1.357,21.33,Malus domestica,1.3289908554494287,['D3UAG5'],11640,27731384.0,0.9086715867158671,TRE6PS
2.4.1.357,21.33,Malus domestica,1.3289908554494287,['D3UAG5'],11641,27731384.0,0.8477198697068404,UDPG4E
2.4.1.357,30.43,Malus domestica,1.4833019523581672,['D3UAG5'],11637,27731384.0,0.8942042318307267,TRE6PS
2.4.1.357,30.43,Malus domestica,1.4833019523581672,['D3UAG5'],11638,27731384.0,0.8116169544740973,UDPG4E
2.4.1.357,30.43,Malus domestica,1.4833019523581672,['D3UAG5'],11639,27731384.0,0.7926829268292683,AP4AS_r
2.4.1.357,30.43,Malus domestica,1.4833019523581672,['D3UAG5'],11640,27731384.0,0.9086715867158671,TRE6PS
2.4.1.357,30.43,Malus domestica,1.4833019523581672,['D3UAG5'],11641,27731384.0,0.8477198697068404,UDPG4E
2.4.1.357,36.19,Malus domestica,1.5585885831081994,['D3UAG5'],11637,27731384.0,0.8942042318307267,TRE6PS
2.4.1.357,36.19,Malus domestica,1.5585885831081994,['D3UAG5'],11638,27731384.0,0.8116169544740973,UDPG4E
2.4.1.357,36.19,Malus domestica,1.5585885831081994,['D3UAG5'],11639,27731384.0,0.7926829268292683,AP4AS_r
2.4.1.357,36.19,Malus domestica,1.5585885831081994,['D3UAG5'],11640,27731384.0,0.9086715867158671,TRE6PS
2.4.1.357,36.19,Malus domestica,1.5585885831081994,['D3UAG5'],11641,27731384.0,0.8477198697068404,UDPG4E
2.4.1.357,42.59,Malus domestica,1.629307640073749,['D3UAG5'],11637,27731384.0,0.8942042318307267,TRE6PS
2.4.1.357,42.59,Malus domestica,1.629307640073749,['D3UAG5'],11638,27731384.0,0.8116169544740973,UDPG4E
2.4.1.357,42.59,Malus domestica,1.629307640073749,['D3UAG5'],11639,27731384.0,0.7926829268292683,AP4AS_r
2.4.1.357,42.59,Malus domestica,1.629307640073749,['D3UAG5'],11640,27731384.0,0.9086715867158671,TRE6PS
2.4.1.357,42.59,Malus domestica,1.629307640073749,['D3UAG5'],11641,27731384.0,0.8477198697068404,UDPG4E
2.4.1.359,14,Marinobacter adhaerens,1.146128035678238,['E4PMA5'],11642,29470619.0,0.9522900763358778,PGMT_r
2.4.1.359,39,Marinobacter adhaerens,1.591064607026499,['E4PMA5'],11644,29470619.0,0.9522900763358778,PGMT
2.4.1.359,14,Marinobacter adhaerens,1.146128035678238,['E4PMA5'],11642,29470619.0,0.9522900763358778,PGMT_r
2.4.1.36,29,Streptomyces venezuelae,1.462397997898956,['F2RH01'],11646,27903647.0,0.9901168014375562,GGPS
2.4.1.36,139,Streptomyces venezuelae,2.143014800254095,['F2RH01'],11647,27903647.0,0.9075235109717869,GDMANE
2.4.1.36,26,Streptomyces venezuelae,1.414973347970818,['F2RH01'],11646,27903647.0,0.9901168014375562,GGPS
2.4.1.36,26,Streptomyces venezuelae,1.414973347970818,['F2RH01'],11647,27903647.0,0.9075235109717869,GDMANE
2.4.1.36,123,Streptomyces venezuelae,2.089905111439398,['F2RH01'],11646,27903647.0,0.9901168014375562,GGPS
2.4.1.36,123,Streptomyces venezuelae,2.089905111439398,['F2RH01'],11647,27903647.0,0.9075235109717869,GDMANE
2.4.1.362,81.4,Leuconostoc citreum,1.9106244048892012,,11655,26763236.0,0.8569444444444444,MALTtexi
2.4.1.362,949,Leuconostoc citreum,2.977266212427293,,11655,26763236.0,0.8569444444444444,MALTtexi
2.4.1.364,0.0000556,Panax ginseng,-4.2549252084179425,['A0A0A6ZFR4'],11658,25320211.0,0.7600849256900213,14GLUCANabcpp
2.4.1.364,0.0001347,Panax ginseng,-3.8706324042770146,['A0A0A6ZFR4'],11659,25320211.0,0.8026998961578401,14GLUCANabcpp
2.4.1.365,0.41,Panax ginseng,-0.38721614328026455,['A0A0A6ZFY4'],11662,25320211.0,0.8386500231160425,COCHL
2.4.1.367,9.1,Panax ginseng,0.9590413923210935,['A0A0K0PVW1'],11663,26032089.0,0.7581151832460733,14GLUCANabcpp
2.4.1.369,0.18,Escherichia coli O6:H1,-0.744727494896694,['A0A0H2V630'],11669,15598734.0,0.8609406952965235,U23GAAT
2.4.1.369,0.16,Escherichia coli O6:H1,-0.7958800173440752,['A0A0H2V630'],11668,15598734.0,0.884636716583472,MLTP3_r
2.4.1.369,0.16,Escherichia coli O6:H1,-0.7958800173440752,['A0A0H2V630'],11669,15598734.0,0.8609406952965235,U23GAAT
2.4.1.369,0.16,Escherichia coli O6:H1,-0.7958800173440752,['A0A0H2V630'],11670,15598734.0,0.8781937017231135,UM4PCP_r
2.4.1.37,5.1,Homo sapiens,0.7075701760979364,"['A5X6H3', 'A5X6H4', 'A5X6H5', 'A5X6H7', 'A5X6H8', 'Q6L638']",11679,17465952.0,0.8947368421052632,TRE6PS
2.4.1.38,3.6,Homo sapiens,0.5563025007672873,['P15291'],11687,16157350.0,0.9175257731958762,TRE6PS
2.4.1.4,23.9,Xanthomonas campestris pv. campestris,1.3783979009481377,['A0A0H2X5U3'],11692,30820723.0,0.781021897810219,AMPN
2.4.1.4,1.3,Neisseria polysaccharea,0.11394335230683679,,11693,28019698.0,0.9024110218140069,MLTG1_r
2.4.1.49,2.5,Thermoclostridium stercorarium,0.3979400086720376,,11712,22000964.0,0.9707317073170731,MLTG1_r
2.4.1.49,30.3,Thermosipho africanus,1.481442628502305,['B7IED6'],11714,28687766.0,0.9217791411042945,TRE6PH_r
2.4.1.49,7.61,Thermosipho africanus,0.8813846567705729,['B7IED6'],11714,28687766.0,0.9217791411042945,TRE6PH_r
2.4.1.49,7.61,Thermosipho africanus,0.8813846567705729,['B7IED6'],11716,28687766.0,0.9707317073170731,MLTG1_r
2.4.1.49,7.61,Thermosipho africanus,0.8813846567705729,['B7IED6'],11717,28687766.0,0.9545454545454546,MLTP2_r
2.4.1.49,7.61,Thermosipho africanus,0.8813846567705729,['B7IED6'],11718,28687766.0,0.9428571428571428,MLTP1_r
2.4.1.49,7.61,Thermosipho africanus,0.8813846567705729,['B7IED6'],11719,28687766.0,0.980188679245283,AMALT1
2.4.1.49,27.4,Thermoclostridium stercorarium,1.437750562820388,,11713,22000964.0,0.9707317073170731,MLTG1_r
2.4.1.49,27.4,Thermoclostridium stercorarium,1.437750562820388,['P77846'],11708,21344678.0,0.9707317073170731,MLTG1_r
2.4.1.49,0.12,Hungateiclostridium thermocellum,-0.9208187539523752,,11726,19879558.0,0.9707317073170731,MLTG1_r
2.4.1.49,0.23,Thermosipho africanus,-0.638272163982407,['B7IED6'],11716,28687766.0,0.9707317073170731,MLTG1_r
2.4.1.49,0.23,Thermosipho africanus,-0.638272163982407,['B7IED6'],11721,28687766.0,0.9217791411042945,TRE6PH
2.4.1.49,1.83,Hungateiclostridium thermocellum,0.26245108973042947,,11729,21630044.0,0.9707317073170731,MLTG1_r
2.4.1.49,2.07,Hungateiclostridium thermocellum,0.3159703454569177,,11729,21630044.0,0.9707317073170731,MLTG1_r
2.4.1.49,2.08,Hungateiclostridium thermocellum,0.31806333496276157,,11729,21630044.0,0.9707317073170731,MLTG1_r
2.4.1.49,2.55,Hungateiclostridium thermocellum,0.4065401804339551,,11729,21630044.0,0.9707317073170731,MLTG1_r
2.4.1.49,2.67,Hungateiclostridium thermocellum,0.42651126136457523,,11729,21630044.0,0.9707317073170731,MLTG1_r
2.4.1.49,18.1,Thermoclostridium stercorarium,1.2576785748691846,['P77846'],11708,21344678.0,0.9707317073170731,MLTG1_r
2.4.1.49,361,Thermosipho africanus,2.5575072019056577,['B7IED6'],11716,28687766.0,0.9707317073170731,MLTG1_r
2.4.1.49,361,Thermosipho africanus,2.5575072019056577,['B7IED6'],11721,28687766.0,0.9217791411042945,TRE6PH
2.4.1.49,6.1,Thermoclostridium stercorarium,0.785329835010767,['P77846'],11733,9249035.0,0.9545454545454546,MLTP2
2.4.1.49,0.34,Thermosipho africanus,-0.46852108295774486,['B7IED6'],11717,28687766.0,0.9545454545454546,MLTP2_r
2.4.1.49,0.34,Thermosipho africanus,-0.46852108295774486,['B7IED6'],11722,28687766.0,0.9428571428571428,MLTP1
2.4.1.49,6.6,Thermoclostridium stercorarium,0.8195439355418687,['P77846'],11734,9249035.0,0.9428571428571428,MLTP1
2.4.1.49,47.8,Ruminiclostridium cellulolyticum,1.6794278966121188,"['B8I1R5', 'B8I1W7', 'B8I5F2']",11737,31497068.0,0.9428571428571428,MLTP1
2.4.1.49,527,Thermosipho africanus,2.7218106152125467,['B7IED6'],11717,28687766.0,0.9545454545454546,MLTP2_r
2.4.1.49,527,Thermosipho africanus,2.7218106152125467,['B7IED6'],11722,28687766.0,0.9428571428571428,MLTP1
2.4.1.49,0.49,Thermosipho africanus,-0.3098039199714863,['B7IED6'],11718,28687766.0,0.9428571428571428,MLTP1_r
2.4.1.49,0.49,Thermosipho africanus,-0.3098039199714863,['B7IED6'],11723,28687766.0,0.980188679245283,MLTG2
2.4.1.49,1,Ruminiclostridium cellulolyticum,0.0,"['B8I1R5', 'B8I1W7', 'B8I5F2']",11738,31497068.0,0.980188679245283,MLTG2
2.4.1.49,3.2,Hungateiclostridium thermocellum,0.505149978319906,,11727,19879558.0,0.9428571428571428,MLTP1_r
2.4.1.49,6.9,Thermoclostridium stercorarium,0.8388490907372553,['P77846'],11735,9249035.0,0.980188679245283,MLTG2
2.4.1.49,39,Ruminiclostridium cellulolyticum,1.591064607026499,"['B8I1R5', 'B8I1W7', 'B8I5F2']",11738,31497068.0,0.980188679245283,MLTG2
2.4.1.49,612,Thermosipho africanus,2.7867514221455614,['B7IED6'],11718,28687766.0,0.9428571428571428,MLTP1_r
2.4.1.49,612,Thermosipho africanus,2.7867514221455614,['B7IED6'],11723,28687766.0,0.980188679245283,MLTG2
2.4.1.49,0.28,Thermosipho africanus,-0.5528419686577808,['B7IED6'],11719,28687766.0,0.980188679245283,AMALT1
2.4.1.49,0.28,Thermosipho africanus,-0.5528419686577808,['B7IED6'],11724,28687766.0,0.9707317073170731,MLTG1
2.4.1.49,2.7,Thermoclostridium stercorarium,0.43136376415898736,['P77846'],11736,9249035.0,0.9707317073170731,MLTG1
2.4.1.49,4,Hungateiclostridium thermocellum,0.6020599913279624,,11728,19879558.0,0.980188679245283,AMALT1
2.4.1.49,127.5,Ruminiclostridium cellulolyticum,2.1055101847699738,"['B8I1R5', 'B8I1W7', 'B8I5F2']",11739,31497068.0,0.9707317073170731,MLTG1
2.4.1.49,603,Thermosipho africanus,2.780317312140151,['B7IED6'],11719,28687766.0,0.980188679245283,AMALT1
2.4.1.49,603,Thermosipho africanus,2.780317312140151,['B7IED6'],11724,28687766.0,0.9707317073170731,MLTG1
2.4.1.5,203.07,Leuconostoc mesenteroides,2.3076457688169207,['Q2I2N5'],11758,29024683.0,0.8245901639344262,LACZ
2.4.1.5,641,Leuconostoc mesenteroides,2.8068580295188172,,11754,0.0,0.9160935350756534,MALTtexi
2.4.1.5,1070,Leuconostoc mesenteroides,3.0293837776852097,,11754,0.0,0.9160935350756534,MALTtexi
2.4.1.64,33.9,Thermoanaerobacter brockii,1.530199698203082,['Q8L164'],11777,22848048.0,0.9217791411042945,TRE6PH_r
2.4.1.64,59,Caldanaerobacter subterraneus subsp. pacificus,1.7708520116421442,,11769,21803886.0,0.9217791411042945,TRE6PH_r
2.4.1.64,200,Kocuria varians,2.3010299956639813,,11775,0.0,0.9217791411042945,TRE6PH
2.4.1.69,0.131,Escherichia coli,-0.8827287043442357,,11809,18078329.0,0.9343236903831118,GDMANE
2.4.1.69,0.0497,Escherichia coli,-1.3036436112666678,,11809,18078329.0,0.9343236903831118,GDMANE
2.4.1.7,62,Streptococcus mutans,1.792391689498254,,11812,23613221.0,0.8842257597684515,TRE6PH_r
2.4.1.7,66,Streptococcus mutans,1.8195439355418688,,11812,23613221.0,0.8842257597684515,TRE6PH_r
2.4.1.7,153,Streptococcus mutans,2.184691430817599,,11814,23613221.0,0.8842257597684515,TRE6PH
2.4.1.7,195,Leuconostoc mesenteroides,2.290034611362518,,11817,17350620.0,0.8842257597684515,TRE6PH
2.4.1.7,200,Leuconostoc mesenteroides,2.3010299956639813,,11823,17659283.0,0.8842257597684515,TRE6PH
2.4.1.7,5.73,Thermobacillus sp. ZCTH02-B1,0.75815462196739,['A0A1Y3Q6Q6'],11841,31470069.0,0.8225988700564971,SUCptspp
2.4.1.7,5.73,Thermobacillus sp. ZCTH02-B1,0.75815462196739,['A0A1Y3Q6Q6'],11842,31470069.0,0.8842257597684515,TRE6PH
2.4.1.7,100,Thermoanaerobacterium thermosaccharolyticum,2.0,['WP_094046414.1'],11843,31978533.0,0.781021897810219,AMPN
2.4.1.7,100,Thermoanaerobacterium thermosaccharolyticum,2.0,['WP_094046414.1'],11844,31978533.0,0.8842257597684515,TRE6PH
2.4.1.7,105,Leuconostoc mesenteroides,2.0211892990699383,,11845,16797542.0,0.8842257597684515,TRE6PH
2.4.1.7,127,Streptococcus mutans,2.103803720955957,,11814,23613221.0,0.8842257597684515,TRE6PH
2.4.1.7,165,Leuconostoc mesenteroides,2.2174839442139063,,11817,17350620.0,0.8842257597684515,TRE6PH
2.4.1.7,170,Leuconostoc mesenteroides,2.230448921378274,,11823,17659283.0,0.8842257597684515,TRE6PH
2.4.1.8,12.3,[Bacillus] selenitireducens,1.089905111439398,['D6XUS4'],11853,22940176.0,0.9217791411042945,TRE6PH
2.4.1.8,17.3,Paenibacillus sp.,1.2380461031287955,['Q50LH0'],11846,0.0,0.9217791411042945,TRE6PH
2.4.1.8,12.9,Paenibacillus sp.,1.110589710299249,['Q50LH0'],11846,0.0,0.9217791411042945,TRE6PH
2.4.1.83,12.1,Saccharomyces cerevisiae,1.08278537031645,['P14020'],11856,15548536.0,0.8080601092896175,GDMANE
2.4.1.83,70.9,Saccharomyces cerevisiae,1.8506462351830666,['P14020'],11856,15548536.0,0.8080601092896175,GDMANE
2.4.1.85,8.9,Sorghum bicolor,0.9493900066449128,['Q9SBL1'],11857,16169969.0,0.9141221374045801,TRE6PS
2.4.1.87,0.016,Bos taurus,-1.7958800173440752,['P14769'],11863,14621997.0,0.9248046875,TRE6PS
2.4.1.87,6.4,Bos taurus,0.8061799739838872,['P14769'],11863,14621997.0,0.9248046875,TRE6PS
2.4.1.9,10,Lactobacillus reuteri,1.0,,11877,0.0,0.8062015503875969,MLTG2
2.4.1.9,10,Lactobacillus reuteri,1.0,,11878,0.0,0.8540983606557377,LACZ
2.4.1.9,25,Leuconostoc citreum,1.3979400086720377,['Q7X481'],11879,18237396.0,0.8540983606557377,LACZ
2.4.1.9,25.5,Leuconostoc citreum,1.4065401804339552,,11877,0.0,0.8062015503875969,MLTG2
2.4.1.9,25.5,Leuconostoc citreum,1.4065401804339552,,11878,0.0,0.8540983606557377,LACZ
2.4.1.9,28.2,Leuconostoc citreum,1.4502491083193612,['Q7X481'],11879,18237396.0,0.8540983606557377,LACZ
2.4.1.9,43.6,Lactobacillus reuteri,1.639486489268586,,11877,0.0,0.8062015503875969,MLTG2
2.4.1.9,43.6,Lactobacillus reuteri,1.639486489268586,,11878,0.0,0.8540983606557377,LACZ
2.4.1.9,55.2,Lactobacillus reuteri,1.741939077729199,,11877,0.0,0.8062015503875969,MLTG2
2.4.1.9,55.2,Lactobacillus reuteri,1.741939077729199,,11878,0.0,0.8540983606557377,LACZ
2.4.1.9,63.5,Leuconostoc citreum,1.8027737252919758,,11877,0.0,0.8062015503875969,MLTG2
2.4.1.9,63.5,Leuconostoc citreum,1.8027737252919758,,11878,0.0,0.8540983606557377,LACZ
2.4.1.9,71,Leuconostoc citreum,1.8512583487190752,,11880,0.0,0.8062015503875969,MLTG2
2.4.1.9,76.7,Leuconostoc citreum,1.884795363948981,,11877,0.0,0.8062015503875969,MLTG2
2.4.1.9,76.7,Leuconostoc citreum,1.884795363948981,,11878,0.0,0.8540983606557377,LACZ
2.4.1.9,105,Leuconostoc citreum,2.0211892990699383,['Q7X481'],11879,18237396.0,0.8540983606557377,LACZ
2.4.1.91,0.000702,Vitis labrusca,-3.153662887870195,['A6N928'],11881,22098678.0,0.8225419664268585,UDPG4E
2.4.1.91,0.5955,Citrus x paradisi,-0.22511823418120366,['C5MR71'],11890,19733370.0,0.8116169544740973,UDPG4E
2.4.1.91,6.75,Camellia sinensis,0.829303772831025,['A0A109P632'],11899,26941235.0,0.8116169544740973,UDPG4E
2.4.1.91,0.6252,Citrus x paradisi,-0.20398103065285073,['C5MR71'],11892,19733370.0,0.8482647296206618,UDPG4E
2.4.1.91,3.11,Camellia sinensis,0.4927603890268375,['A0A109P632'],11900,26941235.0,0.8482647296206618,UDPG4E
2.4.1.91,0.000113,Vitis labrusca,-3.9469215565165805,['A6N928'],11888,22098678.0,0.8477198697068404,UDPG4E
2.4.1.91,1.047,Citrus x paradisi,0.019946681678842306,['C5MR71'],11891,19733370.0,0.8477198697068404,UDPG4E
2.4.1.91,3.32,Camellia sinensis,0.5211380837040362,['A0A109P632'],11902,26941235.0,0.8477198697068404,UDPG4E
